BuildingClass,ZoningClassification,StreetFrontage,PlotSize,StreetType,AlleyAccess,PlotShape,LandFlatness,UtilitiesAvailable,PlotConfiguration,PlotSlope,BusinessDistrict,Proximity1,Proximity2,BuildingType,BuildingStyle,BuildingGrade,BuildingCondition,ConstructionYear,RenovationYear,RoofType,RoofMaterial,ExteriorCovering1,ExteriorCovering2,ExteriorFinishType,ExteriorFinishArea,ExteriorQuality,ExteriorCondition,FoundationType,BasementQuality,BasementCondition,BasementExposure,BasementFinishType1,FinishedBasementArea1,BasementFinishType2,FinishedBasementArea2,UnfinishedBasementArea,BasementArea,HeatingType,HeatingQuality,CentralAirConditioning,ElectricalSystem,GroundFloorArea,UpperFloorArea,LowQualityArea,OfficeSpace,BasementRestrooms,BasementHalfRestrooms,Restrooms,HalfRestrooms,MeetingRooms,Pantries,PantryQuality,TotalRooms,FunctionalityRating,ConferenceRooms,ConferenceRoomQuality,ParkingType,ParkingConstructionYear,ParkingFinish,ParkingSpots,ParkingArea,ParkingQuality,ParkingCondition,PavedAccess,TerraceArea,OpenBalconyArea,EnclosedBalconyArea,3SsnPorch,ScreenedArea,RecreationArea,RecreationQuality,Perimeter,MiscellaneousFeature,MiscellaneousValue,MonthListed,YearListed,ListingType,ListingCondition,OfficeCategory
60.0,RL,42.0,7226.252138619038,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6.0,5.0,2006.0,1978.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,417.8104617615444,TA,TA,PConc,Ex,TA,,GLQ,624.0,Unf,0.0,190.0,1296.8456898471936,GasA,Ex,Y,SBrkr,1510.3606235060042,0.0,0.0,1576.038427649962,1,0,2,0,3,1,Gd,5,Mod,1,,Attchd,2000.0,Fin,3,834.0,TA,,Y,256.0,40.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2009.0,WD,Normal,3
20.0,RL,75.0,11092.734128583723,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7.0,8.0,1957.0,1994.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,TA,TA,CBlock,,TA,No,GLQ,1411.644854771867,Unf,0.0,150.964809025347,1039.567988763452,GasA,Gd,Y,SBrkr,1195.0,0.0,0.0,1456.0,1,0,1,0,3,1,TA,6,Typ,1,TA,BuiltIn,1927.0,RFn,2,576.0,TA,TA,Y,224.0,0.0,0.0,0.0,0.0,0.0,,NA,,0.0,6.0,2009.0,WD,Normal,2
20.0,RM,59.0,10924.663388810106,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,9.0,9.0,1994.0,2006.0,Hip,CompShg,Wd Sdng,Wd Shng,,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,300.0,Unf,0.0,541.9333941471831,1105.0,GasA,Ex,Y,SBrkr,1040.0,0.0,0.0,1216.0,1,0,1,1,2,1,TA,5,Typ,1,,Detchd,,Unf,2,470.0,TA,TA,Y,0.0,30.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2007.0,WD,Partial,4
20.0,RL,64.0,10463.522632938766,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,RRNn,Norm,1Fam,1Story,5.0,5.0,1977.0,2006.0,Gable,CompShg,HdBoard,HdBoard,Stone,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,370.492583461716,840.0,GasA,Gd,Y,SBrkr,1055.0,0.0,0.0,950.0,1,0,1,0,2,1,TA,5,Typ,1,Fa,Attchd,1978.0,RFn,2,640.3943593224344,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2010.0,WD,Normal,0
60.0,RM,48.551430549870574,9060.0,Pave,,Reg,Bnk,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7.0,5.0,1994.0,2004.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,292.0,TA,TA,PConc,TA,Fa,NA,Unf,0.0,Unf,0.0,0.0,204.95534294056225,GasA,Ex,Y,SBrkr,936.0,886.0,0.0,1767.918740919875,0,0,2,0,4,1,TA,9,Typ,1,,Attchd,1997.0,Unf,2,280.0,Fa,TA,Y,243.9350081478719,26.0,0.0,0.0,0.0,0.0,,NA,,0.0,7.0,2007.0,WD,Normal,3
70.0,RM,67.36440147740635,7500.0,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,5.0,5.0,1979.0,1952.0,Gable,CompShg,HdBoard,Plywood,Stone,0.0,Gd,TA,BrkTil,Gd,Gd,No,BLQ,0.0,GLQ,873.7068455893746,796.0,1475.5085834721895,GasA,TA,Y,SBrkr,803.0,768.0,0.0,1405.0,1,0,1,0,3,1,TA,6,Typ,2,Gd,BuiltIn,,Fin,2,528.0,TA,,Y,144.0,35.0,60.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,WD,Normal,0
20.0,RL,98.0,10504.642843215432,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1Story,9.0,5.0,2004.0,1999.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,81.35694381653492,TA,TA,CBlock,Ex,TA,Av,GLQ,246.0,LwQ,0.0,1689.0,3511.40431647365,GasA,Ex,Y,SBrkr,1375.0,0.0,0.0,1414.0,0,0,2,0,3,1,Ex,6,Typ,1,TA,Attchd,2007.0,Fin,2,576.0,TA,TA,Y,580.775338041481,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2009.0,WD,Normal,4
60.0,RL,68.0,13595.251938531577,Pave,,Reg,Lvl,AllPub,FR2,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,9.398303119524623,5.0,2007.0,2006.0,Gable,CompShg,HdBoard,CmentBd,,70.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,672.0,Unf,0.0,1054.9674838889275,1530.0,GasA,Ex,Y,SBrkr,1346.734845655145,0.0,0.0,1953.4787278707001,1,0,2,1,2,1,Ex,7,Typ,2,Ex,Attchd,2008.0,Fin,3,746.5816143556111,TA,TA,Y,252.0,46.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2007.0,WD,Normal,4
85.0,RM,59.0,7379.488221853842,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6.0,5.0,1996.0,1960.0,Gable,CompShg,Wd Sdng,VinylSd,BrkFace,382.92710785466045,TA,TA,PConc,TA,TA,Av,BLQ,762.0,Unf,0.0,0.0,773.0,GasA,TA,Y,SBrkr,832.0,0.0,0.0,954.0,0,1,1,0,2,1,TA,6,Typ,1,Gd,Attchd,1991.0,Unf,1,420.0,TA,TA,Y,149.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2007.0,WD,Normal,0
20.0,RL,,4043.4184802399136,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,7.0,7.0,1998.0,2006.0,Gable,CompShg,HdBoard,HdBoard,,443.2981104382364,TA,TA,CBlock,Gd,TA,Av,GLQ,1018.0,Unf,0.0,192.0,1048.9201589004458,GasA,Ex,Y,SBrkr,1037.5517058423789,0.0,0.0,773.9355430080216,1,0,1,0,2,1,TA,4,Typ,0,,Attchd,2002.0,RFn,2,461.0,TA,TA,Y,265.32785596721277,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD,Normal,2
80.0,RL,70.0,5000.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,Twnhs,2Story,5.0,6.0,1960.0,1985.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,,TA,No,Unf,0.0,Unf,0.0,384.29449763061547,712.0,GasA,Ex,Y,SBrkr,803.0,0.0,0.0,858.0,0,0,2,0,3,1,TA,6,Typ,1,,Detchd,1964.0,Unf,1,326.04704587434543,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2007.0,WD,Normal,0
85.0,RL,65.0,10109.760418244405,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,RRNn,Norm,TwnhsE,SLvl,7.0,5.0,2006.0,2010.0,Hip,CompShg,CemntBd,CmentBd,,174.0,Gd,TA,PConc,Ex,TA,No,GLQ,1416.3534295035324,Unf,0.0,238.0,1468.0,GasA,Ex,Y,SBrkr,1324.0,707.1645927381155,0.0,2200.0,1,0,2,1,4,2,Gd,10,Typ,0,NA,BuiltIn,2009.0,RFn,3,927.9559091304434,TA,TA,Y,0.0,0.0,0.0,0.0,226.80956826753848,0.0,,NA,,0.0,3.0,2007.0,WD,Normal,4
20.0,RL,68.0,6600.0,Pave,,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2006.0,1964.0,Gambrel,CompShg,Wd Sdng,VinylSd,BrkFace,450.0,TA,TA,PConc,Gd,TA,Av,GLQ,789.0,LwQ,0.0,462.0,876.0,GasA,Gd,Y,SBrkr,753.5840875764221,0.0,0.0,912.0,1,0,1,1,2,1,TA,4,Typ,0,,Basment,1985.0,Fin,3,816.0,TA,TA,Y,155.0,36.0,0.0,256.61664221620197,0.0,0.0,,,,0.0,7.0,2010.0,WD,Normal,3
120.0,RL,114.0,11050.0,Pave,,Reg,Bnk,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,1992.0,2008.0,Gable,CompShg,Plywood,VinylSd,,120.0,Gd,Gd,PConc,Gd,TA,No,LwQ,324.08667561918935,Unf,0.0,0.0,0.0,GasA,Ex,N,SBrkr,812.4545493324225,804.0,0.0,1383.0,0,0,1,1,1,1,Gd,5,Typ,0,NA,Attchd,2003.0,RFn,2,484.0,TA,TA,N,347.69220884619756,0.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2007.0,WD,Normal,2
20.0,RL,,10235.113683370679,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,2Story,5.0,3.0,2001.0,2000.0,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,546.0,1040.0,GasA,TA,Y,SBrkr,1614.0,0.0,0.0,1796.0,0,0,2,0,4,1,TA,6,Typ,0,,Attchd,1996.0,Unf,2,575.0,TA,,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,WD,Normal,2
20.0,RL,69.0,9437.88956523703,Pave,,Reg,Lvl,AllPub,Inside,Mod,Somerst,Norm,Norm,1Fam,1.5Fin,5.0,8.0,1920.0,1956.0,Gable,WdShngl,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,935.9084825740159,Unf,0.0,0.0,1313.0,GasA,Ex,Y,SBrkr,1468.0,0.0,0.0,1352.8906109789743,1,0,1,0,2,1,TA,5,Typ,1,,Attchd,1940.0,Unf,1,288.0,TA,TA,Y,0.0,28.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,2008.0,WD,Normal,1
20.0,RL,129.0,38821.803719998206,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,8.0,5.0,1998.0,1984.0,Gable,CompShg,MetalSd,VinylSd,,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,918.0,1208.0,GasA,Ex,Y,SBrkr,1549.1166448636075,548.5993626707437,0.0,2183.3799570025253,0,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,1996.0,Fin,3,788.9164903394902,TA,TA,Y,0.0,49.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2006.0,WD,Normal,4
120.0,RL,60.0,6042.45805733317,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,TwnhsE,SLvl,8.0,4.0,1982.0,1995.0,Hip,CompShg,Plywood,MetalSd,BrkFace,420.0,Ex,TA,CBlock,Gd,TA,Mn,ALQ,151.91705989646337,ALQ,247.0,952.0,1711.7184585189348,GasA,Ex,Y,SBrkr,1688.9516646012785,0.0,0.0,1976.0,1,0,2,0,3,1,TA,7,Typ,1,,Attchd,1998.0,Fin,2,312.0,TA,TA,Y,34.54883454560058,189.0,144.0,0.0,0.0,0.0,NA,,,0.0,5.0,2007.0,WD,Normal,4
20.0,RL,,9600.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6.0,7.0,1992.0,2005.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,212.96838890200925,Gd,Gd,CBlock,Gd,TA,Gd,GLQ,1602.4996821726043,GLQ,1334.8626636940496,289.0,2201.9782327343105,GasA,TA,Y,SBrkr,1800.0,0.0,0.0,1568.0,1,0,1,0,3,1,Ex,7,Typ,1,,Attchd,1978.0,Fin,2,846.1266801188909,TA,TA,Y,0.0,39.75054962279595,0.0,0.0,216.0,0.0,,NA,,0.0,4.0,2006.0,WD,Normal,2
20.0,RM,,8400.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1Story,5.0,5.0,1970.0,1963.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Mn,GLQ,958.9271282364567,Unf,0.0,666.12854608389,1422.0,GasA,TA,Y,SBrkr,1117.6538662379369,0.0,0.0,1048.0,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1962.0,Unf,1,384.0,TA,,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2008.0,New,Normal,0
20.0,RM,70.0,10632.056536613745,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6.0,7.0,1976.0,2006.0,Gable,CompShg,Stucco,HdBoard,,209.76832597471216,TA,TA,CBlock,Gd,Fa,No,ALQ,790.3809201121671,Unf,0.0,133.0,1005.0,GasA,Ex,Y,SBrkr,1216.9165668041933,0.0,0.0,1504.0,2,0,1,0,3,1,Gd,7,Typ,0,,BuiltIn,,Fin,3,760.6207002843952,TA,TA,Y,192.0,95.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD,Normal,1
120.0,RL,,11075.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,8.0,5.0,1994.0,2009.0,Gable,CompShg,WdShing,Wd Shng,,104.0,Gd,TA,PConc,Ex,TA,Gd,ALQ,168.0,Unf,0.0,325.5433775193747,1000.0,GasA,Ex,Y,SBrkr,1419.0,546.0,0.0,2168.4003888034044,1,0,2,1,3,1,Gd,8,Typ,0,TA,Attchd,2006.0,,2,784.0,TA,TA,Y,139.41385911949615,184.73183924415827,0.0,0.0,0.0,0.0,,NA,,0.0,7.0,2010.0,WD,Normal,4
75.0,RL,68.0,15601.164423200576,Pave,,IR1,Lvl,AllPub,Inside,Mod,NPkVill,Norm,Norm,1Fam,2Story,7.0,5.0,2003.0,1976.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,CBlock,Ex,,Mn,ALQ,500.0,Unf,0.0,704.8557338900514,1271.1763224351473,GasA,Ex,Y,FuseA,1072.0,1198.4072517880543,0.0,2521.7527095808464,1,0,2,1,3,1,Gd,10,Typ,1,Gd,Attchd,1997.0,RFn,2,543.3210918924595,TA,TA,Y,136.0,35.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2009.0,WD,Alloca,4
20.0,RL,68.0,5003.063771823931,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,7.0,5.0,1992.0,1976.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,CBlock,Gd,Fa,,GLQ,746.3376421429591,Unf,0.0,224.0,1208.127904642708,GasA,Ex,N,SBrkr,1151.0,0.0,0.0,864.0,1,0,1,0,1,1,Gd,5,Typ,1,,Attchd,,Unf,1,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,216.0,0.0,,,,0.0,5.0,2008.0,WD,Normal,2
20.0,RL,,4080.2631760057384,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,5.0,6.0,2004.0,2007.0,Gable,CompShg,MetalSd,Plywood,,0.0,TA,TA,PConc,,TA,No,GLQ,980.0,Unf,0.0,160.0,972.0704843497016,GasA,Ex,Y,SBrkr,774.0,510.45758927149956,0.0,1218.0,1,0,2,1,3,1,Gd,7,Typ,0,,Attchd,2007.0,RFn,2,453.67629728763615,TA,TA,Y,0.0,0.0,116.0,0.0,0.0,0.0,,,,0.0,9.0,2010.0,WD,Normal,1
50.0,RM,,5330.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,2fmCon,1Story,5.0,5.0,1954.0,1991.0,Gable,CompShg,CemntBd,CmentBd,,63.69068963760544,Gd,TA,CBlock,TA,TA,No,GLQ,704.0,Unf,0.0,405.0,1208.0,GasA,Ex,Y,SBrkr,1285.0,0.0,0.0,1340.0518747839174,1,0,1,0,2,1,Gd,6,Maj2,0,NA,Attchd,1976.0,Unf,2,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2008.0,WD,Normal,0
20.0,RL,,8850.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Duplex,1Story,5.0,5.0,1961.0,1998.0,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,1127.782670941645,Unf,0.0,0.0,980.0,GasA,Fa,Y,SBrkr,1314.0,0.0,0.0,1250.5947543887921,1,0,1,0,3,1,TA,5,Typ,1,,Attchd,1979.0,Unf,2,504.0,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,WD,Normal,0
60.0,RL,75.0,10967.05768228186,Pave,,Reg,HLS,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1931.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,Gd,TA,Gd,BLQ,114.0,Unf,0.0,78.0,880.0,GasA,TA,Y,SBrkr,864.0,504.0,0.0,1163.0693412827675,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1935.0,NA,1,282.42293688151153,TA,TA,Y,0.0,50.0,0.0,0.0,196.99887073377658,0.0,,,,0.0,2.0,2006.0,WD,Normal,0
20.0,RL,68.0,5783.521487981792,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1.5Fin,7.0,7.0,1965.0,1972.0,Hip,CompShg,MetalSd,MetalSd,,68.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,402.85434685267415,ALQ,735.6447378476448,704.0,1126.772261189053,GasA,Gd,Y,SBrkr,955.0,467.0,0.0,1214.0,1,0,1,0,2,1,TA,6,Typ,1,,Detchd,1963.0,Unf,1,280.0,TA,Fa,Y,0.0,25.0,0.0,0.0,324.79891889986567,0.0,,NA,,0.0,3.0,2006.0,WD,Normal,1
50.0,RL,68.0,11688.920420742657,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,4.0,7.0,1951.0,1979.0,Gable,CompShg,Plywood,Stucco,,0.0,TA,TA,PConc,TA,TA,No,BLQ,595.0,Unf,0.0,57.33329593969592,832.0,GasA,TA,Y,SBrkr,872.0,0.0,0.0,792.0,1,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,1941.0,Unf,1,288.0,TA,TA,Y,100.0,0.0,0.0,0.0,0.0,0.0,,NA,,0.0,1.0,2008.0,WD,Normal,2
20.0,RL,75.0,10500.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1.5Fin,4.0,6.0,1949.0,1956.0,Gable,CompShg,Wd Sdng,VinylSd,,0.0,TA,Gd,BrkTil,TA,TA,NA,BLQ,624.0,Unf,0.0,785.0,1262.0,GasA,Ex,Y,SBrkr,1362.0,0.0,0.0,1284.0,0,0,2,0,3,1,TA,7,Typ,1,,Detchd,1958.0,Unf,1,240.0,TA,TA,P,0.0,61.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2009.0,WD,Normal,2
50.0,RL,68.0,4735.530463682255,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4.0,5.0,1961.0,1950.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,324.99368364579965,Unf,0.0,540.0,960.0398060796342,GasA,Ex,Y,SBrkr,928.0,0.0,0.0,1008.0,1,0,1,0,3,1,TA,4,Min1,0,NA,Detchd,1969.0,Unf,2,463.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD,Normal,1
60.0,RL,68.0,21748.98871431788,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6.0,5.0,2004.0,2003.0,Gable,CompShg,VinylSd,VinylSd,,320.0,TA,TA,PConc,Gd,TA,No,Unf,312.0,Unf,0.0,672.0,1539.528096337016,GasW,TA,Y,SBrkr,2444.6494394687124,728.0,0.0,3671.5328134940187,1,0,3,1,4,1,TA,11,Typ,1,,BuiltIn,1985.0,RFn,2,550.0,TA,TA,Y,74.0,414.6310148558461,0.0,0.0,0.0,0.0,,,,0.0,4.0,2006.0,New,Normal,4
20.0,RL,68.0,7000.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,6.0,1957.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,124.87169936623701,TA,TA,CBlock,TA,TA,No,Rec,280.0,Unf,0.0,285.0,714.1415377658114,GasA,Gd,Y,SBrkr,965.0,0.0,0.0,988.0,0,0,2,0,2,1,TA,5,Typ,0,,Detchd,1965.0,Unf,2,552.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,480.0,8.0,2007.0,WD,Normal,0
20.0,RL,68.0,13700.20907848197,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,RRAe,Norm,2fmCon,1Story,6.0,5.0,2005.0,2008.0,Hip,CompShg,VinylSd,HdBoard,,208.0,TA,TA,PConc,Gd,TA,Av,Unf,360.0,Unf,0.0,599.0,1350.0,GasA,TA,Y,SBrkr,1800.0,0.0,0.0,1637.6204383173863,0,0,2,1,3,1,Gd,6,Min2,1,Gd,Attchd,2003.0,Fin,2,570.0,TA,TA,Y,385.8200115655058,65.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2009.0,WD,Normal,3
20.0,RL,40.0,8829.665700310823,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,SFoyer,6.0,5.0,1992.0,1998.0,Gable,CompShg,CemntBd,HdBoard,,0.0,TA,TA,PConc,Fa,TA,No,NA,0.0,Unf,0.0,692.7906963167694,440.0,GasA,TA,Y,SBrkr,804.3958465324896,0.0,0.0,1052.0,0,0,2,0,2,1,TA,4,Typ,1,TA,Attchd,2004.0,Fin,2,576.0,TA,,Y,144.0,0.0,0.0,0.0,0.0,0.0,,NA,,0.0,4.0,2006.0,WD,Normal,0
60.0,RL,56.0,8695.940715187406,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Twnhs,2Story,6.0,5.0,2006.0,1970.0,Gable,CompShg,AsbShng,BrkFace,Stone,0.0,TA,TA,PConc,Ex,TA,Av,ALQ,259.681509228664,Unf,0.0,138.0,1152.0,GasA,TA,Y,SBrkr,1419.6064654317688,0.0,0.0,1093.0,1,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,2004.0,RFn,2,577.0,TA,TA,Y,168.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2008.0,WD,Normal,2
60.0,RM,60.0,8633.72766354577,Pave,,IR1,HLS,AllPub,Inside,Gtl,NWAmes,Norm,Norm,TwnhsE,1Story,6.0,7.0,1946.0,1977.0,Gable,CompShg,HdBoard,MetalSd,BrkFace,0.0,TA,TA,PConc,Fa,TA,NA,Unf,0.0,NA,0.0,371.0,660.0,GasA,TA,N,FuseA,924.0,0.0,0.0,1344.9346064850326,1,0,2,0,2,1,Gd,6,Typ,0,NA,Basment,1967.0,Unf,1,308.0,TA,TA,N,120.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2006.0,WD,Normal,0
160.0,RM,55.0,10790.873210359825,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,8.0,7.0,1930.0,1996.0,Gable,CompShg,MetalSd,MetalSd,,80.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1036.8137811350036,926.1206036041945,GasA,TA,Y,SBrkr,965.0,1409.5650863608444,0.0,2376.352235032171,0,0,1,1,3,1,Gd,9,Maj1,2,Gd,,1954.0,RFn,2,392.0,TA,TA,P,0.0,62.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,2008.0,WD,Family,4
50.0,RL,68.0,7701.61789084785,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,RRNe,Norm,1Fam,1Story,7.0,7.0,1969.0,1977.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,135.3821402574007,TA,TA,PConc,TA,TA,Mn,,699.0,Unf,0.0,386.0,1268.0,GasA,Ex,Y,SBrkr,1026.0,1118.6443323879207,0.0,2161.0,0,0,2,2,3,1,TA,7,Typ,1,NA,Attchd,1972.0,Fin,1,390.0,TA,TA,Y,196.0,48.0,0.0,0.0,220.5185434188717,0.0,,,,0.0,4.0,2007.0,WD,Normal,3
20.0,RL,68.0,6564.64089540789,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5.0,5.0,2004.0,2008.0,Gable,CompShg,MetalSd,MetalSd,,178.0,Gd,TA,PConc,,,No,Unf,0.0,Unf,0.0,381.42995955104544,882.0,GasA,Gd,Y,SBrkr,1184.2312063330849,0.0,0.0,1013.6037595253695,1,0,1,0,2,1,Gd,5,Min1,0,NA,Attchd,2005.0,RFn,1,286.0,TA,TA,Y,0.0,48.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,WD,Normal,0
20.0,RL,50.0,5680.07867938077,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,1Fam,1Story,5.0,6.0,1960.0,1973.0,Hip,CompShg,Wd Sdng,VinylSd,,96.0,TA,TA,PConc,Gd,TA,No,GLQ,1571.2315281947876,Rec,290.0,250.0,1589.7186946111565,GasA,Fa,Y,SBrkr,1094.0,0.0,0.0,864.0,1,0,1,0,2,1,Gd,4,Typ,1,TA,Attchd,1942.0,RFn,2,576.904983927799,TA,TA,Y,209.0,0.0,0.0,0.0,0.0,0.0,,NA,,0.0,11.0,2008.0,WD,Normal,1
20.0,RL,68.0,7500.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,5.0,4.0,2007.0,1987.0,Gable,CompShg,Plywood,HdBoard,BrkFace,0.0,TA,TA,PConc,TA,TA,No,GLQ,1119.5304773304547,Unf,0.0,89.0,864.0,GasA,TA,Y,SBrkr,887.777020651447,0.0,0.0,1040.0,0,0,1,1,3,1,Gd,5,Typ,0,NA,Attchd,2007.0,Fin,2,539.0,TA,TA,Y,0.0,0.0,0.0,0.0,273.2535903140638,0.0,,,,0.0,3.0,2006.0,WD,Normal,1
